USMS Women's Short Course Yards Records 12/16/2021
Age Group,Event,Name,Date,Time
W35-39,50 Y Back,Noriko Inada,04-29-17,24.71Y
W35-39,100 Y Back,Noriko Inada,04-30-17,53.58Y
W35-39,200 Y Back,Karlyn Pipes-Neilsen,03-14-98,2:00.54Y
W35-39,50 Y Breast,Katie Glenn,05-02-14,28.51Y
W35-39,100 Y Breast,Katie Glenn,04-25-15,1:01.88Y
W35-39,200 Y Breast,Katie Glenn,04-26-15,2:17.51Y
W35-39,50 Y Fly,Noriko Inada,04-28-17,25.04Y
W35-39,100 Y Fly,Susan Von Der Lippe,05-18-03,55.78Y
W35-39,200 Y Fly,Susan Von Der Lippe,05-22-05,2:03.48Y
W35-39,100 Y IM,Gabrielle E Chang,04-29-17,57.25Y
W35-39,200 Y IM,Karlyn Pipes-Neilsen,03-14-98,2:05.24Y
W35-39,400 Y IM,Karlyn Pipes-Neilsen,03-14-98,4:24.18Y
W40-44,50 Y Free,Dara Torres,04-15-07,21.91Y
W40-44,100 Y Free,Dara Torres,04-15-07,48.34Y
W40-44,200 Y Free,Karlyn Pipes-Neilsen,12-22-02,1:51.06Y
W40-44,500 Y Free,Karlyn Pipes-Neilsen,10-05-02,4:58.98Y
W40-44,1000 Y Free,Karlyn Pipes-Neilsen,12-21-03,10:20.45Y
W40-44,1650 Y Free,Heidi S George,11-04-18,17:06.37Y
W40-44,50 Y Back,Sheri L Hart,05-01-11,26.12Y
W40-44,100 Y Back,Sheri L Hart,04-30-11,56.03Y
W40-44,200 Y Back,Jennifer Mihalik,07-25-21,2:03.61Y
W40-44,50 Y Breast,Katie Glenn,05-11-18,28.71Y
W40-44,100 Y Breast,Katie Glenn,05-13-18,1:02.70Y
W40-44,200 Y Breast,Susan von der Lippe,05-14-06,2:17.06Y
W40-44,50 Y Fly,Susan G Von Der Lippe,05-10-09,25.14Y
W40-44,100 Y Fly,Susan G Von Der Lippe,05-10-09,54.83Y
W40-44,200 Y Fly,Susan G Von Der Lippe,05-04-08,2:03.13Y
W40-44,100 Y IM,Erika L Braun,04-28-12,57.95Y
W40-44,200 Y IM,Susan G Von Der Lippe,05-04-08,2:04.85Y
W40-44,400 Y IM,Susan G Von Der Lippe,05-04-08,4:28.43Y
W45-49,50 Y Free,Erika L Braun,04-08-17,23.80Y
W45-49,100 Y Free,Erika L Braun,04-09-17,51.99Y
W45-49,200 Y Free,Karlyn Pipes-Neilsen,12-16-07,1:53.28Y
W45-49,500 Y Free,Heidi S George,07-22-21,5:03.45Y
W45-49,1000 Y Free,Heidi S George,07-21-21,10:18.44Y
W45-49,1650 Y Free,Heidi S George,07-21-21,17:05.13Y
W45-49,50 Y Back,Karlyn Pipes-Neilsen,12-21-08,27.35Y
W45-49,100 Y Back,Ellen M Reynolds,05-23-10,57.83Y
W45-49,200 Y Back,Karlyn Pipes-Neilsen,04-19-09,2:04.65Y
W45-49,50 Y Breast,Caroline Krattli,05-20-07,30.17Y
W45-49,100 Y Breast,Susan G Von Der Lippe,03-27-11,1:05.85Y
W45-49,200 Y Breast,Susan G Von Der Lippe,05-01-11,2:22.76Y
W45-49,50 Y Fly,Erika L Braun,04-09-17,25.64Y
W45-49,100 Y Fly,Susan G Von Der Lippe,05-01-11,56.97Y
W45-49,200 Y Fly,Karlyn Pipes-Neilsen,12-26-08,2:07.39Y
W45-49,100 Y IM,Fall Willeboordse,04-28-12,59.39Y
W45-49,200 Y IM,Karlyn Pipes-Neilsen,12-16-07,2:07.26Y
W45-49,400 Y IM,Karlyn Pipes-Neilsen,12-26-09,4:32.87Y
W50-54,50 Y Free,Fall Willeboordse,03-18-16,24.53Y
W50-54,100 Y Free,Fall Willeboordse,04-29-16,53.60Y
W50-54,200 Y Free,Ellen M Reynolds,04-10-16,1:58.34Y
W50-54,500 Y Free,Jill S Hernandez,05-12-13,5:14.56Y
W50-54,1000 Y Free,Jill S Hernandez,04-23-15,10:58.56Y
W50-54,1650 Y Free,Ellen M Reynolds,04-15-18,18:16.11Y
W50-54,50 Y Back,Leslie C Livingston,05-10-13,27.04Y
W50-54,100 Y Back,Fall Willeboordse,03-18-16,59.19Y
W50-54,200 Y Back,Ellen M Reynolds,11-22-14,2:07.51Y
W50-54,50 Y Breast,Susan G Von Der Lippe,04-14-18,31.61Y
W50-54,100 Y Breast,Caroline Krattli,02-18-12,1:09.21Y
W50-54,200 Y Breast,Caroline Krattli,02-20-12,2:29.92Y
W50-54,50 Y Fly,Leslie C Livingston,05-11-13,25.70Y
W50-54,100 Y Fly,Jill S Hernandez,05-12-13,1:00.17Y
W50-54,200 Y Fly,Laura B Val,05-17-02,2:15.18Y
W50-54,100 Y IM,Fall Willeboordse,04-29-16,1:01.28Y
W50-54,200 Y IM,Ellen M Reynolds,04-15-18,2:12.57Y
W50-54,400 Y IM,Ellen M Reynolds,04-09-16,4:43.11Y
W55-59,50 Y Free,Sue Walsh,04-08-17,25.16Y
W55-59,100 Y Free,Laura B Val,05-04-08,54.72Y
W55-59,200 Y Free,Karlyn A Pipes,04-30-17,1:57.90Y
W55-59,500 Y Free,Jill S Hernandez,04-29-17,5:20.68Y
W55-59,1000 Y Free,Kelly Parker Palace,02-05-17,11:19.85Y
W55-59,1650 Y Free,Laura B Val,04-16-10,18:56.04Y
W55-59,50 Y Back,Leslie C Livingston,10-30-16,28.14Y
W55-59,100 Y Back,Karlyn A Pipes,04-30-17,1:00.80Y
W55-59,200 Y Back,Ellen M Reynolds,11-23-19,2:10.65Y
W55-59,50 Y Breast,Caroline Krattli,04-30-17,32.13Y
W55-59,100 Y Breast,Caroline Krattli,04-28-17,1:10.55Y
W55-59,200 Y Breast,Ellen M Reynolds,12-15-19,2:36.82Y
W55-59,50 Y Fly,Leslie C Livingston,10-30-16,27.04Y
W55-59,100 Y Fly,Karlyn A Pipes,04-29-17,1:00.41Y
W55-59,200 Y Fly,Laura B Val,05-10-09,2:16.28Y
W55-59,100 Y IM,Karlyn A Pipes,04-29-17,1:02.34Y
W55-59,200 Y IM,Ellen M Reynolds,12-14-19,2:13.92Y
W55-59,400 Y IM,Ellen M Reynolds,11-22-19,4:45.55Y
W60-64,50 Y Free,Penny P Noyes,05-11-18,26.20Y
W60-64,100 Y Free,Laura B Val,04-29-12,56.45Y
W60-64,200 Y Free,Laura B Val,05-22-16,2:05.75Y
W60-64,500 Y Free,Laura B Val,01-26-14,5:39.00Y
W60-64,1000 Y Free,Bonnie L Spivey,05-19-19,11:40.89Y
W60-64,1650 Y Free,Bonnie L Spivey,05-17-19,19:37.27Y
W60-64,50 Y Back,Laura B Val,04-26-15,29.58Y
W60-64,100 Y Back,Laura B Val,05-12-13,1:03.72Y
W60-64,200 Y Back,Bonnie M Bilich,04-07-18,2:19.36Y
W60-64,50 Y Breast,Melinda J Mann,05-07-17,33.79Y
W60-64,100 Y Breast,Melinda J Mann,05-06-17,1:16.55Y
W60-64,200 Y Breast,Lo D Knapp,04-26-15,2:44.73Y
W60-64,50 Y Fly,Traci S Granger,05-13-18,27.93Y
W60-64,100 Y Fly,Traci S Granger,04-27-19,1:03.59Y
W60-64,200 Y Fly,Laura B Val,05-10-13,2:24.30Y
W60-64,100 Y IM,Penny P Noyes,09-15-18,1:06.74Y
W60-64,200 Y IM,Laura B Val,03-04-12,2:25.40Y
W60-64,400 Y IM,Laura B Val,03-15-14,5:16.18Y
W65-69,50 Y Free,Penny P Noyes,03-07-20,26.31Y
W65-69,100 Y Free,Laura B Val,05-12-18,57.88Y
W65-69,200 Y Free,Laura B Val,05-11-18,2:07.23Y
W65-69,500 Y Free,Laura B Val,05-21-17,5:52.39Y
W65-69,1000 Y Free,Laura B Val,04-09-17,11:59.50Y
W65-69,1650 Y Free,Nancy Steadman Martin,07-21-21,20:33.09Y
W65-69,50 Y Back,Laura B Val,05-12-18,29.65Y
W65-69,100 Y Back,Laura B Val,05-11-18,1:03.96Y
W65-69,200 Y Back,Laura B Val,05-13-18,2:23.88Y
W65-69,50 Y Breast,Melinda S Wolff,05-11-18,36.58Y
W65-69,100 Y Breast,Charlotte M Davis,04-28-17,1:20.27Y
W65-69,200 Y Breast,Charlotte M Davis,04-14-19,2:58.20Y
W65-69,50 Y Fly,Penny P Noyes,09-14-19,28.94Y
W65-69,100 Y Fly,Penny P Noyes,02-02-20,1:05.47Y
W65-69,200 Y Fly,Laura B Val,04-09-17,2:29.12Y
W65-69,100 Y IM,Penny P Noyes,02-01-20,1:07.03Y
W65-69,200 Y IM,Penny P Noyes,12-07-19,2:29.52Y
W65-69,400 Y IM,Laura B Val,05-21-17,5:21.70Y
W70-74,50 Y Free,Margaret H Toppel,05-11-18,28.72Y
W70-74,100 Y Free,Charlotte M Davis,06-06-21,1:03.48Y
W70-74,200 Y Free,Charlotte M Davis,06-06-21,2:21.31Y
W70-74,500 Y Free,Charlotte M Davis,11-07-21,6:16.06Y
W70-74,1000 Y Free,Cecilia D McCloskey,03-06-20,13:35.83Y
W70-74,1650 Y Free,Cecilia D McCloskey,03-06-20,22:25.77Y
W70-74,50 Y Back,Cecilia D McCloskey,02-08-20,32.57Y
W70-74,100 Y Back,Cecilia D McCloskey,02-09-20,1:10.44Y
W70-74,200 Y Back,Cecilia D McCloskey,02-08-20,2:34.54Y
W70-74,50 Y Breast,Charlotte M Davis,11-07-21,39.05Y
W70-74,100 Y Breast,Charlotte M Davis,08-22-21,1:24.44Y
W70-74,200 Y Breast,Joann Leilich,02-02-09,3:07.28Y
W70-74,50 Y Fly,Cecilia D McCloskey,02-09-20,31.61Y
W70-74,100 Y Fly,Margot K Pettijohn,09-17-16,1:23.83Y
W70-74,200 Y Fly,Margot K Pettijohn,09-17-16,3:07.31Y
W70-74,100 Y IM,Charlotte M Davis,11-07-21,1:12.10Y
W70-74,200 Y IM,Cecilia D McCloskey,02-09-20,2:42.60Y
W70-74,400 Y IM,Cecilia D McCloskey,02-08-20,5:53.25Y
W75-79,50 Y Free,Gail Roper,04-03-05,33.87Y
W75-79,100 Y Free,Gail Roper,04-24-05,1:16.23Y
W75-79,200 Y Free,Ronnie Kamphausen,03-08-09,2:53.05Y
W75-79,500 Y Free,Ronnie Kamphausen,05-16-09,7:32.58Y
W75-79,1000 Y Free,Ronnie Kamphausen,03-18-09,15:47.72Y
W75-79,1650 Y Free,Sarah L Kopsky,04-01-17,26:47.55Y
W75-79,50 Y Back,Doris Steadman,04-30-00,40.25Y
W75-79,100 Y Back,Nancy Brown,04-15-11,1:27.70Y
W75-79,200 Y Back,Nancy Brown,04-15-11,3:15.04Y
W75-79,50 Y Breast,Joann Leilich,04-13-14,41.53Y
W75-79,100 Y Breast,Joann Leilich,04-11-14,1:29.24Y
W75-79,200 Y Breast,Joann Leilich,04-05-14,3:16.31Y
W75-79,50 Y Fly,Mary Ann Case,04-26-15,38.05Y
W75-79,100 Y Fly,Mary Ann Case,04-24-15,1:35.55Y
W75-79,200 Y Fly,Daniela Barnea,04-26-19,3:36.66Y
W75-79,100 Y IM,Gail Roper,04-24-05,1:27.31Y
W75-79,200 Y IM,Daniela Barnea,04-27-19,3:14.61Y
W75-79,400 Y IM,Daniela Barnea,04-28-19,7:02.17Y
W80-84,50 Y Free,Johnnie Detrick,12-13-15,34.20Y
W80-84,100 Y Free,Johnnie Detrick,12-13-15,1:22.34Y
W80-84,200 Y Free,Anne H Williams,09-23-18,3:08.41Y
W80-84,500 Y Free,Anne H Williams,09-23-18,8:19.98Y
W80-84,1000 Y Free,Anne H Williams,01-12-20,17:13.42Y
W80-84,1650 Y Free,Betty S Lorenzi,04-19-09,28:35.79Y
W80-84,50 Y Back,Betty S Lorenzi,04-19-09,43.57Y
W80-84,100 Y Back,Betty S Lorenzi,04-19-09,1:32.37Y
W80-84,200 Y Back,Betty S Lorenzi,04-19-09,3:26.72Y
W80-84,50 Y Breast,Joann Leilich,03-31-19,45.10Y
W80-84,100 Y Breast,Joann Leilich,04-14-19,1:37.42Y
W80-84,200 Y Breast,Joann Leilich,04-13-19,3:33.68Y
W80-84,50 Y Fly,Mary Ann Case,10-03-21,42.29Y
W80-84,100 Y Fly,Mary Ann Case,10-02-21,1:52.47Y
W80-84,200 Y Fly,Lois Kivi Nochman,04-24-05,4:05.12Y
W80-84,100 Y IM,Johnnie Detrick,04-29-16,1:42.51Y
W80-84,200 Y IM,Johnnie Detrick,02-06-16,3:48.28Y
W80-84,400 Y IM,Jean Troy,02-17-08,8:16.02Y
W85-89,50 Y Free,Betty J Russ,03-09-13,41.21Y
W85-89,100 Y Free,Nan Bohl,04-12-14,1:31.20Y
W85-89,200 Y Free,Jean D Troy,03-23-13,3:26.89Y
W85-89,500 Y Free,Betty S Lorenzi,04-13-13,9:07.55Y
W85-89,1000 Y Free,Betty S Lorenzi,04-11-13,18:40.21Y
W85-89,1650 Y Free,Betty S Lorenzi,04-11-13,30:52.20Y
W85-89,50 Y Back,Betty S Lorenzi,02-09-13,46.77Y
W85-89,100 Y Back,Betty S Lorenzi,02-10-13,1:40.00Y
W85-89,200 Y Back,Betty S Lorenzi,02-09-13,3:34.09Y
W85-89,50 Y Breast,Ann M Hirsch,04-10-16,55.14Y
W85-89,100 Y Breast,Ann M Hirsch,02-20-16,2:01.37Y
W85-89,200 Y Breast,Ann M Hirsch,03-12-16,4:20.23Y
W85-89,50 Y Fly,Lois Kivi Nochman,03-27-10,57.02Y
W85-89,100 Y Fly,Betty J Russ,07-27-12,2:12.10Y
W85-89,200 Y Fly,Lois Kivi Nochman,03-07-10,4:42.19Y
W85-89,100 Y IM,Jean D Troy,04-12-14,1:52.95Y
W85-89,200 Y IM,Jean D Troy,02-10-13,4:17.15Y
W85-89,400 Y IM,Jean D Troy,02-10-13,9:04.46Y
W90-94,50 Y Free,Aileen Soule,05-12-96,49.68Y
W90-94,100 Y Free,Jean D Troy,03-25-18,1:48.77Y
W90-94,200 Y Free,Rita Simonton,05-10-09,3:59.22Y
W90-94,500 Y Free,Rita Simonton,05-10-09,10:22.61Y
W90-94,1000 Y Free,Rita Simonton,04-26-09,21:20.93Y
W90-94,1650 Y Free,Rita Simonton,02-22-09,35:22.28Y
W90-94,50 Y Back,Betty S Lorenzi,12-03-17,52.84Y
W90-94,100 Y Back,Betty S Lorenzi,12-02-17,1:54.60Y
W90-94,200 Y Back,Betty S Lorenzi,12-02-17,4:15.38Y
W90-94,50 Y Breast,Marjorie Stone,11-30-14,1:05.50Y
W90-94,100 Y Breast,Joan Wayne,07-07-15,2:23.11Y
W90-94,200 Y Breast,Marjorie Stone,02-08-15,5:45.96Y
W90-94,50 Y Fly,Rita Simonton,04-26-09,1:18.23Y
W90-94,100 Y Fly,Jewel C Cooke,04-11-99,3:26.50Y
W90-94,200 Y Fly,Jewel Cooke,11-08-98,7:12.95Y
W90-94,100 Y IM,Jean D Troy,12-02-17,2:19.49Y
W90-94,200 Y IM,Jean D Troy,03-25-18,5:02.19Y
W90-94,400 Y IM,Jewel Cooke,11-07-98,13:06.38Y
W95-99,50 Y Free,Maurine E Kornfeld,04-28-17,1:00.09Y
W95-99,100 Y Free,Maurine E Kornfeld,04-28-17,2:04.52Y
W95-99,200 Y Free,Maurine E Kornfeld,04-28-18,4:28.70Y
W95-99,500 Y Free,Maurine E Kornfeld,04-29-17,11:45.41Y
W95-99,1000 Y Free,Maurine E Kornfeld,04-27-17,23:57.82Y
W95-99,1650 Y Free,Charlotte E Sanddal,02-29-20,1:08:50.99Y
W95-99,50 Y Back,Rita Simonton,02-08-14,1:08.87Y
W95-99,100 Y Back,Maurine E Kornfeld,04-28-18,2:35.07Y
W95-99,200 Y Back,Maurine E Kornfeld,02-11-17,5:12.63Y
W95-99,50 Y Breast,Marjorie Stone,02-17-19,1:12.56Y
W95-99,100 Y Breast,Marjorie Stone,02-16-19,2:51.51Y
W95-99,200 Y Breast,Marjorie Stone,02-02-20,6:31.11Y
W95-99,50 Y Fly,Maurine E Kornfeld,03-05-17,1:49.45Y
W95-99,100 Y IM,Maurine E Kornfeld,03-05-17,3:10.86Y
W100-104,50 Y Free,Marie K Kelleher,02-10-13,1:58.08Y
W100-104,200 Y Back,Mary Anne Cooper,04-26-16,12:13.77Y
