USMS Women's Short Course Meters Records 01/12/2019
Age Group,Event,Name,Date,Time
W70-74,800 M Free,Carolyn Boak,11-13-16,12:11.34S
W70-74,1500 M Free,Marcia L Barry,11-03-18,23:39.90S
W70-74,50 M Back,Diann Uustal,12-11-16,38.21S
W70-74,100 M Back,Diann Uustal,12-11-16,1:22.75S
W70-74,200 M Back,Diann Uustal,10-28-17,3:04.82S
W70-74,50 M Breast,Joann Leilich,11-13-11,44.22S
W70-74,100 M Breast,Margot K Pettijohn,12-03-16,1:36.93S
W70-74,200 M Breast,Joann Leilich,03-21-09,3:25.76S
W70-74,50 M Fly,Diann Uustal,03-05-16,35.12S
W70-74,100 M Fly,Margot K Pettijohn,03-25-17,1:33.78S
W70-74,200 M Fly,Carolyn Boak,11-12-16,3:27.16S
W70-74,100 M IM,Diann Uustal,12-10-16,1:23.23S
W70-74,200 M IM,Diann Uustal,10-28-17,3:13.05S
W70-74,400 M IM,Margot K Pettijohn,01-17-16,7:07.46S
W75-79,50 M Free,Gail Roper,12-12-04,37.24S
W75-79,100 M Free,Gail Roper,10-15-05,1:24.31S
W75-79,200 M Free,Gail Roper,11-20-05,3:07.58S
W75-79,400 M Free,Jean Troy,12-08-02,6:44.09S
W75-79,800 M Free,Jean Troy,11-03-02,13:59.01S
W75-79,1500 M Free,Gail Roper,12-04-05,26:37.02S
W75-79,50 M Back,Doris E Steadman,11-07-99,44.76S
W75-79,100 M Back,Nancy Brown,03-19-11,1:36.90S
W75-79,200 M Back,Nancy Brown,03-19-11,3:34.09S
W75-79,50 M Breast,Joann Leilich,03-15-14,46.20S
W75-79,100 M Breast,Joann Leilich,03-15-14,1:40.82S
W75-79,200 M Breast,Joann Leilich,03-15-14,3:36.56S
W75-79,50 M Fly,Gail Roper,12-12-04,44.18S
W75-79,100 M Fly,Gail Roper,12-04-05,1:49.36S
W75-79,200 M Fly,Lois Kivi Nochman,05-17-99,4:08.39S
W75-79,100 M IM,Gail Roper,12-12-04,1:38.11S
W75-79,200 M IM,Gail Roper,12-11-05,3:37.24S
W75-79,400 M IM,June Krauser,10-07-01,7:52.71S
W80-84,50 M Free,Gail P Roper,01-25-09,38.03S
W80-84,100 M Free,Gail P Roper,01-25-09,1:26.23S
W80-84,200 M Free,Gail P Roper,01-25-09,3:18.57S
W80-84,400 M Free,Jean Troy,11-11-07,7:20.96S
W80-84,800 M Free,Jean Troy,11-18-07,15:12.35S
W80-84,1500 M Free,Jean Troy,11-18-07,28:55.09S
W80-84,50 M Back,Margery Meyer,10-13-02,50.03S
W80-84,100 M Back,Betty Lorenzi,12-01-07,1:50.61S
W80-84,200 M Back,Nancy Kinney,11-22-09,3:59.15S
W80-84,50 M Breast,Anne H Williams,10-07-18,51.83S
W80-84,100 M Breast,Anne H Williams,10-07-18,1:53.56S
W80-84,200 M Breast,Anne H Williams,10-07-18,4:02.76S
W80-84,50 M Fly,Gail P Roper,05-16-09,48.85S
W80-84,100 M Fly,Gail P Roper,11-21-09,1:58.02S
W80-84,200 M Fly,Lois Kivi Nochman,10-28-07,4:35.51S
W80-84,100 M IM,Gail P Roper,05-16-09,1:44.95S
W80-84,200 M IM,Gail P Roper,06-17-09,3:55.51S
W80-84,400 M IM,Gail P Roper,10-31-09,8:39.68S
W85-89,50 M Free,Nan Bohl,12-06-14,46.01S
W85-89,100 M Free,Jean D Troy,10-13-12,1:43.97S
W85-89,200 M Free,Jean D Troy,11-10-12,3:49.35S
W85-89,400 M Free,Margery Meyer,09-14-08,7:58.41S
W85-89,800 M Free,Betty S Lorenzi,10-12-12,16:25.24S
W85-89,1500 M Free,Betty S Lorenzi,10-12-12,30:50.51S
W85-89,50 M Back,Betty S Lorenzi,10-13-12,51.75S
W85-89,100 M Back,Betty S Lorenzi,10-14-12,1:52.21S
W85-89,200 M Back,Betty S Lorenzi,10-12-14,4:05.00S
W85-89,50 M Breast,Sylvia Eisele,11-08-14,1:00.96S
W85-89,100 M Breast,Nan Bohl,10-09-14,2:18.81S
W85-89,200 M Breast,Nan Bohl,10-08-14,5:08.52S
W85-89,50 M Fly,Lois Kivi Nochman,03-15-09,1:02.04S
W85-89,100 M Fly,Lois Kivi Nochman,05-15-09,2:21.77S
W85-89,200 M Fly,Lois Kivi Nochman,02-08-09,4:59.50S
W85-89,100 M IM,Jean D Troy,11-11-12,2:08.06S
W85-89,200 M IM,Jean D Troy,11-10-12,4:48.96S
W85-89,400 M IM,Jean D Troy,10-12-12,10:13.73S
W90-94,50 M Free,Jean D Troy,11-04-17,53.46S
W90-94,100 M Free,Jean D Troy,11-05-17,2:02.14S
W90-94,200 M Free,Rita Simonton,11-08-08,4:24.90S
W90-94,400 M Free,Rita Simonton,11-08-08,9:01.89S
W90-94,800 M Free,Maurine E Kornfeld,12-04-11,18:38.69S
W90-94,1500 M Free,Rita Simonton,10-05-08,35:40.38S
W90-94,50 M Back,Betty S Lorenzi,10-14-17,56.84S
W90-94,100 M Back,Betty S Lorenzi,10-14-17,2:04.90S
W90-94,200 M Back,Betty S Lorenzi,10-15-17,4:24.90S
W90-94,50 M Breast,Jean D Troy,11-04-17,1:17.85S
W90-94,100 M Breast,Jean D Troy,11-05-17,2:51.02S
W90-94,200 M Breast,Miriam K Tuovila,10-07-15,7:20.16S
W90-94,50 M Fly,Charlotte E Sanddal,10-11-12,1:21.95S
W90-94,100 M Fly,Jewel Cooke,02-21-99,4:06.32S
W90-94,100 M IM,Jean D Troy,11-04-17,2:34.39S
W90-94,200 M IM,Jean D Troy,11-05-17,5:40.20S
W90-94,400 M IM,Jewel Cooke,02-21-99,14:55.37S
W95-99,50 M Free,Maurine E Kornfeld,12-03-16,1:04.68S
W95-99,100 M Free,Maurine E Kornfeld,12-01-17,2:16.63S
W95-99,200 M Free,Maurine E Kornfeld,12-01-17,4:56.12S
W95-99,400 M Free,Maurine E Kornfeld,12-03-16,10:08.44S
W95-99,800 M Free,Maurine E Kornfeld,11-06-16,20:57.02S
W95-99,1500 M Free,Rita Simonton,10-06-13,42:34.14S
W95-99,50 M Back,Maurine E Kornfeld,12-02-18,1:20.79S
W95-99,100 M Back,Maurine E Kornfeld,12-03-16,2:42.88S
W95-99,200 M Back,Maurine E Kornfeld,12-01-17,5:50.15S
W95-99,50 M Breast,Charlotte E Sanddal,10-12-18,2:05.63S
W95-99,100 M Breast,Charlotte E Sanddal,10-12-17,4:19.18S
W95-99,200 M Breast,Charlotte E Sanddal,10-11-17,9:06.36S
W95-99,50 M Fly,Maurine E Kornfeld,12-02-17,2:12.78S
W95-99,100 M IM,Maurine E Kornfeld,09-25-16,3:32.13S
W95-99,200 M IM,Charlotte E Sanddal,10-12-18,9:32.59S
W100-104,50 M Free,Marie K Kelleher,05-12-12,1:44.10S
W100-104,100 M Free,Marie K Kelleher,05-12-12,3:40.00S
